"REPORT_START_DATE","WEEK_NUMBER","ORDER_PLACED_AT_UTC","TRANSACTION_COMPLETED_AT_UTC","SELLER_ID","TRANSACTION_TYPE","TRANSACTION_MESSAGE","ORDER_ID","LISTING_TITLE","LISTING_DESCRIPTION","PRODUCT_CATEGORY","BUY_FORMAT","SALE_TYPE","QUANTITY_SOLD","SKU","COST_OF_GOODS","LIVESTREAM_ID","LIVESTREAM_TITLE","BUYER_NAME","BUYER_STATE","BUYER_COUNTRY","SHIPMENT_ID","TRANSACTION_CURRENCY","TRANSACTION_AMOUNT","BUYER_PAID","ORIGINAL_ITEM_PRICE","COUPON_COST","POST_COUPON_PRICE","SHIPPING_FEE","COMMISSION_FEE","PAYMENT_PROCESSING_FEE","TAX_ON_COMMISSION_FEE","TAX_ON_PAYMENT_PROCESSING_FEE","LEDGER_TRANSACTION_ID"
"2025-12-15 00:00:00",51,"2025-12-20 03:26:49","2025-12-20 04:53:34",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #213","709519413","BASEBALL SINGLES #213","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","5ab716ba-eff7-4e65-99bf-2cd9ab7dca18","MAGS AND SLABS $2 STARTS!!","crblades2","VT","US","241786067","USD",4.08,7.63,5.00,0.00,5.00,0.00,0.40,0.52,0.00,0.00,"708706059"
"2025-12-15 00:00:00",51,"2025-12-20 01:12:35","2025-12-20 04:53:34",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #52","709230681","BASEBALL SINGLES #52","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","5ab716ba-eff7-4e65-99bf-2cd9ab7dca18","MAGS AND SLABS $2 STARTS!!","bravesfan88","GA","US","241685252","USD",3.26,4.31,4.00,0.00,4.00,0.00,0.32,0.42,0.00,0.00,"708413347"
"2025-12-15 00:00:00",51,"2025-12-20 01:04:10","2025-12-20 04:53:34",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #41","709213894","BASEBALL SINGLES #41","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","5ab716ba-eff7-4e65-99bf-2cd9ab7dca18","MAGS AND SLABS $2 STARTS!!","bravesfan88","GA","US","241685252","USD",1.48,2.16,2.00,0.00,2.00,0.00,0.16,0.36,0.00,0.00,"708396174"
"2025-12-15 00:00:00",51,"2025-12-20 01:13:45","2025-12-20 04:53:34",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #54","709233061","BASEBALL SINGLES #54","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","5ab716ba-eff7-4e65-99bf-2cd9ab7dca18","MAGS AND SLABS $2 STARTS!!","bravesfan88","GA","US","241685252","USD",1.48,2.16,2.00,0.00,2.00,0.00,0.16,0.36,0.00,0.00,"708415726"
"2025-12-15 00:00:00",51,"2025-12-20 03:25:30","2025-12-20 04:53:34",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #211","709516615","BASEBALL SINGLES #211","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","5ab716ba-eff7-4e65-99bf-2cd9ab7dca18","MAGS AND SLABS $2 STARTS!!","bigreed07","CT","US","241788796","USD",7.64,11.84,9.00,0.00,9.00,0.00,0.72,0.64,0.00,0.00,"708703291"
"2025-12-15 00:00:00",51,"2025-12-20 00:42:07","2025-12-20 04:53:34",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #9","709173311","BASEBALL SINGLES #9","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","5ab716ba-eff7-4e65-99bf-2cd9ab7dca18","MAGS AND SLABS $2 STARTS!!","bravesfan88","GA","US","241685252","USD",12.96,18.62,15.00,0.00,15.00,0.00,1.20,0.84,0.00,0.00,"708354586"
"2025-12-15 00:00:00",51,"2025-12-20 03:51:04","2025-12-20 04:53:34",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #241","709569255","BASEBALL SINGLES #241","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","5ab716ba-eff7-4e65-99bf-2cd9ab7dca18","MAGS AND SLABS $2 STARTS!!","bigreed07","CT","US","241788796","USD",18.37,22.33,21.00,0.00,21.00,0.00,1.68,0.95,0.00,0.00,"708755955"
"2025-12-15 00:00:00",51,"2025-12-20 00:56:14","2025-12-20 04:53:34",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #30","709199147","BASEBALL SINGLES #30","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","5ab716ba-eff7-4e65-99bf-2cd9ab7dca18","MAGS AND SLABS $2 STARTS!!","bravesfan88","GA","US","241685252","USD",1.48,2.16,2.00,0.00,2.00,0.00,0.16,0.36,0.00,0.00,"708380795"
"2025-12-15 00:00:00",51,"2025-12-20 00:58:41","2025-12-20 04:53:34",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #33","709203701","BASEBALL SINGLES #33","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","5ab716ba-eff7-4e65-99bf-2cd9ab7dca18","MAGS AND SLABS $2 STARTS!!","bravesfan88","GA","US","241685252","USD",8.59,10.78,10.00,0.00,10.00,0.00,0.80,0.61,0.00,0.00,"708385361"
"2025-12-15 00:00:00",51,"2025-12-20 03:21:48","2025-12-20 04:53:35",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #206","709508919","BASEBALL SINGLES #206","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","5ab716ba-eff7-4e65-99bf-2cd9ab7dca18","MAGS AND SLABS $2 STARTS!!","bigreed07","CT","US","241788796","USD",14.75,20.50,17.00,0.00,17.00,0.00,1.36,0.89,0.00,0.00,"708695568"
"2025-12-15 00:00:00",51,"2025-12-20 03:12:43","2025-12-20 04:53:35",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #193","709489441","BASEBALL SINGLES #193","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","5ab716ba-eff7-4e65-99bf-2cd9ab7dca18","MAGS AND SLABS $2 STARTS!!","bigreed07","CT","US","241788796","USD",16.45,25.31,19.00,0.00,19.00,0.00,1.52,1.03,0.00,0.00,"708676025"
"2025-12-15 00:00:00",51,"2025-12-20 01:41:52","2025-12-20 04:53:35",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #93","709290565","BASEBALL SINGLES #93","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","5ab716ba-eff7-4e65-99bf-2cd9ab7dca18","MAGS AND SLABS $2 STARTS!!","bravesfan88","GA","US","241685252","USD",7.70,9.70,9.00,0.00,9.00,0.00,0.72,0.58,0.00,0.00,"708474135"
"2025-12-15 00:00:00",51,"2025-12-20 03:24:07","2025-12-20 04:53:35",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #209","709513766","BASEBALL SINGLES #209","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","5ab716ba-eff7-4e65-99bf-2cd9ab7dca18","MAGS AND SLABS $2 STARTS!!","crblades2","VT","US","241786067","USD",2.30,5.65,3.00,0.00,3.00,0.00,0.24,0.46,0.00,0.00,"708700429"
"2025-12-15 00:00:00",51,"2025-12-20 00:46:03","2025-12-20 04:53:35",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #16","709180503","BASEBALL SINGLES #16","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","5ab716ba-eff7-4e65-99bf-2cd9ab7dca18","MAGS AND SLABS $2 STARTS!!","bravesfan88","GA","US","241685252","USD",1.41,4.46,2.00,0.00,2.00,0.00,0.16,0.43,0.00,0.00,"708361921"
"2025-12-15 00:00:00",51,"2025-12-20 01:17:20","2025-12-20 04:53:35",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #60","709240330","BASEBALL SINGLES #60","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","5ab716ba-eff7-4e65-99bf-2cd9ab7dca18","MAGS AND SLABS $2 STARTS!!","bravesfan88","GA","US","241685252","USD",4.14,5.39,5.00,0.00,5.00,0.00,0.40,0.46,0.00,0.00,"708423163"
"2025-12-15 00:00:00",51,"2025-12-20 03:28:00","2025-12-20 04:53:35",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #215","709521890","BASEBALL SINGLES #215","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","5ab716ba-eff7-4e65-99bf-2cd9ab7dca18","MAGS AND SLABS $2 STARTS!!","rosie8415","OH","US","241798695","USD",3.11,9.40,4.00,0.00,4.00,0.00,0.32,0.57,0.00,0.00,"708708499"
"2025-12-15 00:00:00",51,"2025-12-20 01:14:34","2025-12-20 04:53:35",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #55","709234651","BASEBALL SINGLES #55","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","5ab716ba-eff7-4e65-99bf-2cd9ab7dca18","MAGS AND SLABS $2 STARTS!!","bravesfan88","GA","US","241685252","USD",1.48,2.16,2.00,0.00,2.00,0.00,0.16,0.36,0.00,0.00,"708417364"
"2025-12-15 00:00:00",51,"2025-12-20 03:07:07","2025-12-20 04:53:35",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #186","709477438","BASEBALL SINGLES #186","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","5ab716ba-eff7-4e65-99bf-2cd9ab7dca18","MAGS AND SLABS $2 STARTS!!","natebro6114","NH","US","241785009","USD",16.49,23.80,19.00,0.00,19.00,0.00,1.52,0.99,0.00,0.00,"708663793"
"2025-12-15 00:00:00",51,"2025-12-20 03:24:48","2025-12-20 04:53:35",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #210","709515178","BASEBALL SINGLES #210","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","5ab716ba-eff7-4e65-99bf-2cd9ab7dca18","MAGS AND SLABS $2 STARTS!!","richardher95769","CA","US","241756533","USD",20.07,27.24,23.00,0.00,23.00,0.00,1.84,1.09,0.00,0.00,"708701837"
"2025-12-15 00:00:00",51,"2025-12-20 03:59:42","2025-12-20 04:53:35",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #252","709585955","BASEBALL SINGLES #252","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","5ab716ba-eff7-4e65-99bf-2cd9ab7dca18","MAGS AND SLABS $2 STARTS!!","bigreed07","CT","US","241788796","USD",30.82,37.22,35.00,0.00,35.00,0.00,2.80,1.38,0.00,0.00,"708772893"
"2025-12-15 00:00:00",51,"2025-12-20 01:19:32","2025-12-20 04:53:35",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #63","709244860","BASEBALL SINGLES #63","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","5ab716ba-eff7-4e65-99bf-2cd9ab7dca18","MAGS AND SLABS $2 STARTS!!","bravesfan88","GA","US","241685252","USD",18.27,25.86,24.00,0.00,24.00,2.76,1.92,1.05,0.00,0.00,"708427774"
"2025-12-15 00:00:00",51,"2025-12-20 03:49:58","2025-12-20 04:53:35",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #240","709567090","BASEBALL SINGLES #240","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","5ab716ba-eff7-4e65-99bf-2cd9ab7dca18","MAGS AND SLABS $2 STARTS!!","natebro6114","NH","US","241785009","USD",15.67,20.28,18.00,0.00,18.00,0.00,1.44,0.89,0.00,0.00,"708753794"
"2025-12-15 00:00:00",51,"2025-12-20 00:46:56","2025-12-20 04:53:35",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #17","709182118","BASEBALL SINGLES #17","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","5ab716ba-eff7-4e65-99bf-2cd9ab7dca18","MAGS AND SLABS $2 STARTS!!","edwardbay","PA","US","241684293","USD",7.67,10.80,9.00,0.00,9.00,0.00,0.72,0.61,0.00,0.00,"708363553"
"2025-12-15 00:00:00",51,"2025-12-20 01:15:14","2025-12-20 04:53:35",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #56","709236021","BASEBALL SINGLES #56","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","5ab716ba-eff7-4e65-99bf-2cd9ab7dca18","MAGS AND SLABS $2 STARTS!!","umpire13","NM","US","241709092","USD",2.21,8.45,3.00,0.00,3.00,0.00,0.24,0.55,0.00,0.00,"708418753"
"2025-12-15 00:00:00",51,"2025-12-20 01:15:46","2025-12-20 04:53:35",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #57","709237095","BASEBALL SINGLES #57","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","5ab716ba-eff7-4e65-99bf-2cd9ab7dca18","MAGS AND SLABS $2 STARTS!!","umpire13","NM","US","241709092","USD",5.84,10.18,7.00,0.00,7.00,0.00,0.56,0.60,0.00,0.00,"708419841"
"2025-12-15 00:00:00",51,"2025-12-20 03:36:27","2025-12-20 04:53:35",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #226","709539626","BASEBALL SINGLES #226","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","5ab716ba-eff7-4e65-99bf-2cd9ab7dca18","MAGS AND SLABS $2 STARTS!!","crblades2","VT","US","241786067","USD",1.48,2.14,2.00,0.00,2.00,0.00,0.16,0.36,0.00,0.00,"708726352"
"2025-12-15 00:00:00",51,"2025-12-20 00:50:33","2025-12-20 04:53:35",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #23","709188745","BASEBALL SINGLES #23","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","5ab716ba-eff7-4e65-99bf-2cd9ab7dca18","MAGS AND SLABS $2 STARTS!!","edwardbay","PA","US","241684293","USD",4.92,10.31,6.00,0.00,6.00,0.00,0.48,0.60,0.00,0.00,"708370270"
"2025-12-15 00:00:00",51,"2025-12-20 01:40:52","2025-12-20 04:53:35",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #92","709288402","BASEBALL SINGLES #92","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","5ab716ba-eff7-4e65-99bf-2cd9ab7dca18","MAGS AND SLABS $2 STARTS!!","umpire13","NM","US","241709092","USD",8.59,10.75,10.00,0.00,10.00,0.00,0.80,0.61,0.00,0.00,"708471959"
"2025-12-15 00:00:00",51,"2025-12-20 01:16:23","2025-12-20 04:53:35",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #58","709238325","BASEBALL SINGLES #58","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","5ab716ba-eff7-4e65-99bf-2cd9ab7dca18","MAGS AND SLABS $2 STARTS!!","umpire13","NM","US","241709092","USD",4.97,8.45,6.00,0.00,6.00,0.00,0.48,0.55,0.00,0.00,"708421092"
"2025-12-15 00:00:00",51,"2025-12-20 01:31:48","2025-12-20 04:53:35",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #80","709269551","BASEBALL SINGLES #80","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","5ab716ba-eff7-4e65-99bf-2cd9ab7dca18","MAGS AND SLABS $2 STARTS!!","umpire13","NM","US","241709092","USD",34.36,41.90,39.00,0.00,39.00,0.00,3.12,1.52,0.00,0.00,"708452811"
"2025-12-15 00:00:00",51,"2025-12-20 00:49:58","2025-12-20 04:53:35",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #22","709187682","BASEBALL SINGLES #22","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","5ab716ba-eff7-4e65-99bf-2cd9ab7dca18","MAGS AND SLABS $2 STARTS!!","jasonianazzi09","NY","US","241692980","USD",2.21,8.50,3.00,0.00,3.00,0.00,0.24,0.55,0.00,0.00,"708369203"
"2025-12-15 00:00:00",51,"2025-12-20 01:26:12","2025-12-20 04:53:35",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #73","709258164","BASEBALL SINGLES #73","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","5ab716ba-eff7-4e65-99bf-2cd9ab7dca18","MAGS AND SLABS $2 STARTS!!","domtes","FL","US","241716278","USD",5.77,12.69,7.00,0.00,7.00,0.00,0.56,0.67,0.00,0.00,"708441283"
"2025-12-15 00:00:00",51,"2025-12-20 01:30:12","2025-12-20 04:53:35",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #77","709266194","BASEBALL SINGLES #77","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","5ab716ba-eff7-4e65-99bf-2cd9ab7dca18","MAGS AND SLABS $2 STARTS!!","jasonianazzi09","NY","US","241692980","USD",14.73,20.99,17.00,0.00,17.00,0.00,1.36,0.91,0.00,0.00,"708449395"
"2025-12-15 00:00:00",51,"","2025-12-20 04:53:35",384277,"SHIPPING_CHARGE","Whatnot platform charge for shipping adjustment #241731001.","","","","","","","","","","5ab716ba-eff7-4e65-99bf-2cd9ab7dca18","MAGS AND SLABS $2 STARTS!!","","","","241731001","USD",-104.15,"","","","","","","","","","708868394"
"2025-12-15 00:00:00",51,"2025-12-20 03:34:56","2025-12-20 04:53:35",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #224","709536527","BASEBALL SINGLES #224","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","5ab716ba-eff7-4e65-99bf-2cd9ab7dca18","MAGS AND SLABS $2 STARTS!!","monkeyseemonkeysmell","CA","US","241778896","USD",30.79,38.42,35.00,0.00,35.00,0.00,2.80,1.41,0.00,0.00,"708723260"
"2025-12-15 00:00:00",51,"2025-12-20 01:32:42","2025-12-20 04:53:35",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #81","709271374","BASEBALL SINGLES #81","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","5ab716ba-eff7-4e65-99bf-2cd9ab7dca18","MAGS AND SLABS $2 STARTS!!","umpire13","NM","US","241709092","USD",52.14,63.39,59.00,0.00,59.00,0.00,4.72,2.14,0.00,0.00,"708454669"
"2025-12-15 00:00:00",51,"2025-12-20 01:40:13","2025-12-20 04:53:35",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #91","709287057","BASEBALL SINGLES #91","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","5ab716ba-eff7-4e65-99bf-2cd9ab7dca18","MAGS AND SLABS $2 STARTS!!","umpire13","NM","US","241709092","USD",7.70,9.67,9.00,0.00,9.00,0.00,0.72,0.58,0.00,0.00,"708470591"
"2025-12-15 00:00:00",51,"2025-12-20 01:30:38","2025-12-20 04:53:35",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #78","709267121","BASEBALL SINGLES #78","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","5ab716ba-eff7-4e65-99bf-2cd9ab7dca18","MAGS AND SLABS $2 STARTS!!","richjr34243","TN","US","241719178","USD",3.99,10.65,5.00,0.00,5.00,0.00,0.40,0.61,0.00,0.00,"708450359"
"2025-12-15 00:00:00",51,"2025-12-20 02:51:12","2025-12-20 04:53:35",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #172","709442991","BASEBALL SINGLES #172","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","5ab716ba-eff7-4e65-99bf-2cd9ab7dca18","MAGS AND SLABS $2 STARTS!!","edutra","CA","US","241774609","USD",17.33,26.50,20.00,0.00,20.00,0.00,1.60,1.07,0.00,0.00,"708628910"
"2025-12-15 00:00:00",51,"2025-12-20 01:44:51","2025-12-20 04:53:35",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #97","709296848","BASEBALL SINGLES #97","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","5ab716ba-eff7-4e65-99bf-2cd9ab7dca18","MAGS AND SLABS $2 STARTS!!","richjr34243","TN","US","241719178","USD",20.95,28.74,24.00,0.00,24.00,0.00,1.92,1.13,0.00,0.00,"708480604"
"2025-12-15 00:00:00",51,"2025-12-20 01:18:47","2025-12-20 04:53:35",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #62","709243321","BASEBALL SINGLES #62","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","5ab716ba-eff7-4e65-99bf-2cd9ab7dca18","MAGS AND SLABS $2 STARTS!!","umpire13","NM","US","241709092","USD",17.48,21.49,20.00,0.00,20.00,0.00,1.60,0.92,0.00,0.00,"708426196"
"2025-12-15 00:00:00",51,"2025-12-20 01:42:56","2025-12-20 04:53:35",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #95","709292861","BASEBALL SINGLES #95","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","5ab716ba-eff7-4e65-99bf-2cd9ab7dca18","MAGS AND SLABS $2 STARTS!!","jasonianazzi09","NY","US","241692980","USD",7.63,12.13,9.00,0.00,9.00,0.00,0.72,0.65,0.00,0.00,"708476456"
"2025-12-15 00:00:00",51,"2025-12-20 01:00:54","2025-12-20 04:53:35",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #36","709207767","BASEBALL SINGLES #36","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","5ab716ba-eff7-4e65-99bf-2cd9ab7dca18","MAGS AND SLABS $2 STARTS!!","floppdy666","OR","US","241699397","USD",5.79,11.95,7.00,0.00,7.00,0.00,0.56,0.65,0.00,0.00,"708389477"
"2025-12-15 00:00:00",51,"2025-12-20 01:33:28","2025-12-20 04:53:35",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #82","709272987","BASEBALL SINGLES #82","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","5ab716ba-eff7-4e65-99bf-2cd9ab7dca18","MAGS AND SLABS $2 STARTS!!","wbworldwide","MD","US","241710692","USD",9.45,12.85,11.00,0.00,11.00,0.00,0.88,0.67,0.00,0.00,"708456301"
"2025-12-15 00:00:00",51,"2025-12-20 01:38:02","2025-12-20 04:53:36",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #88","709282449","BASEBALL SINGLES #88","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","5ab716ba-eff7-4e65-99bf-2cd9ab7dca18","MAGS AND SLABS $2 STARTS!!","umpire13","NM","US","241709092","USD",5.92,7.52,7.00,0.00,7.00,0.00,0.56,0.52,0.00,0.00,"708465935"
"2025-12-15 00:00:00",51,"2025-12-20 03:20:55","2025-12-20 04:53:36",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #205","709507062","BASEBALL SINGLES #205","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","5ab716ba-eff7-4e65-99bf-2cd9ab7dca18","MAGS AND SLABS $2 STARTS!!","matthewabr83537","NH","US","241776759","USD",4.98,8.13,6.00,0.00,6.00,0.00,0.48,0.54,0.00,0.00,"708693681"
"2025-12-15 00:00:00",51,"2025-12-20 01:45:41","2025-12-20 04:53:36",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #98","709298618","BASEBALL SINGLES #98","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","5ab716ba-eff7-4e65-99bf-2cd9ab7dca18","MAGS AND SLABS $2 STARTS!!","jasonianazzi09","NY","US","241692980","USD",29.02,35.93,33.00,0.00,33.00,0.00,2.64,1.34,0.00,0.00,"708482394"
"2025-12-15 00:00:00",51,"2025-12-20 01:44:12","2025-12-20 04:53:36",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #96","709295492","BASEBALL SINGLES #96","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","5ab716ba-eff7-4e65-99bf-2cd9ab7dca18","MAGS AND SLABS $2 STARTS!!","richjr34243","TN","US","241719178","USD",19.17,26.39,22.00,0.00,22.00,0.00,1.76,1.07,0.00,0.00,"708479124"
"2025-12-15 00:00:00",51,"2025-12-20 03:03:36","2025-12-20 04:53:36",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #181","709469899","BASEBALL SINGLES #181","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","5ab716ba-eff7-4e65-99bf-2cd9ab7dca18","MAGS AND SLABS $2 STARTS!!","monkeyseemonkeysmell","CA","US","241778896","USD",20.97,28.03,24.00,0.00,24.00,0.00,1.92,1.11,0.00,0.00,"708656190"
"2025-12-15 00:00:00",51,"2025-12-20 01:07:54","2025-12-20 04:53:36",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #46","709221234","BASEBALL SINGLES #46","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","5ab716ba-eff7-4e65-99bf-2cd9ab7dca18","MAGS AND SLABS $2 STARTS!!","ctakayoshi","AZ","US","241695676","USD",4.14,5.42,5.00,0.00,5.00,0.00,0.40,0.46,0.00,0.00,"708403740"
"2025-12-15 00:00:00",51,"2025-12-20 01:27:40","2025-12-20 04:53:36",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #75","709261088","BASEBALL SINGLES #75","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","5ab716ba-eff7-4e65-99bf-2cd9ab7dca18","MAGS AND SLABS $2 STARTS!!","dgtfb1964","MO","US","241689123","USD",10.38,12.51,12.00,0.00,12.00,0.00,0.96,0.66,0.00,0.00,"708444273"
"2025-12-15 00:00:00",51,"2025-12-20 03:00:00","2025-12-20 04:53:36",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #177","709462251","BASEBALL SINGLES #177","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","5ab716ba-eff7-4e65-99bf-2cd9ab7dca18","MAGS AND SLABS $2 STARTS!!","monkeyseemonkeysmell","CA","US","241778896","USD",5.84,10.26,7.00,0.00,7.00,0.00,0.56,0.60,0.00,0.00,"708648242"
"2025-12-15 00:00:00",51,"2025-12-20 03:28:31","2025-12-20 04:53:36",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #216","709522997","BASEBALL SINGLES #216","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","5ab716ba-eff7-4e65-99bf-2cd9ab7dca18","MAGS AND SLABS $2 STARTS!!","matthewabr83537","NH","US","241776759","USD",4.15,5.00,5.00,0.00,5.00,0.00,0.40,0.45,0.00,0.00,"708709643"
"2025-12-15 00:00:00",51,"2025-12-20 01:05:18","2025-12-20 04:53:36",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #42","709216090","BASEBALL SINGLES #42","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","5ab716ba-eff7-4e65-99bf-2cd9ab7dca18","MAGS AND SLABS $2 STARTS!!","ctakayoshi","AZ","US","241695676","USD",7.70,9.74,9.00,0.00,9.00,0.00,0.72,0.58,0.00,0.00,"708398450"
"2025-12-15 00:00:00",51,"2025-12-20 03:49:09","2025-12-20 04:53:36",384277,"ORDER_EARNINGS","Earnings for selling a BASEBALL SINGLES #239","709565445","BASEBALL SINGLES #239","BASEBALL SINGLES","Baseball Singles","AUCTION","",1,"","","5ab716ba-eff7-4e65-99bf-2cd9ab7dca18","MAGS AND SLABS $2 STARTS!!","monkeyseemonkeysmell","CA","US","241778896","USD",29.90,37.32,34.00,0.00,34.00,0.00,2.72,1.38,0.00,0.00,"708752153"
