"Date","Time","TimeZone","Name","Type","Status","Currency","Amount","Fees","Total","Exchange Rate","Receipt ID","Balance","Transaction ID","Item Title"
"11/08/2025","20:06:41","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-2.46","0.00","-2.46",,"","97.54","34A58289N83257723","Order Number : 08-13811-10870"
"11/08/2025","20:06:41","PST","","General Card Deposit","Completed","USD","2.46","0.00","2.46",,"","100.00","1MC05308WW915624J",""
"11/08/2025","20:06:41","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-2.46","0.00","-2.46",,"","100.00","3UP99694F8009770D",""
"11/08/2025","20:10:31","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-17.95","0.00","-17.95",,"","100.00","3JW2048324662180C",""
"11/08/2025","20:10:35","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-17.95","0.00","-17.95",,"","82.05","55H58156PF3908806","Order Number : 03-13818-22689"
"11/08/2025","20:10:35","PST","","General Card Deposit","Completed","USD","17.95","0.00","17.95",,"","100.00","0HK07858MB440040Y",""
"11/08/2025","20:10:35","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-17.95","0.00","-17.95",,"","100.00","3JW2048324662180C",""
"11/08/2025","21:08:00","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-7.41","0.00","-7.41",,"","100.00","1JP23415C3559351A",""
"11/08/2025","21:08:05","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-7.41","0.00","-7.41",,"","92.59","0G9280017D397820U","Order Number : 11-13807-23470"
"11/08/2025","21:08:05","PST","","General Card Deposit","Completed","USD","7.41","0.00","7.41",,"","100.00","41M79258P2657030L",""
"11/08/2025","21:08:05","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-7.41","0.00","-7.41",,"","100.00","1JP23415C3559351A",""
"11/08/2025","21:12:06","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-5.84","0.00","-5.84",,"","100.00","26D19534A6336851J",""
"11/08/2025","21:12:11","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-5.84","0.00","-5.84",,"","94.16","4FD62213XV567341W","Order Number : 09-13809-92786"
"11/08/2025","21:12:11","PST","","General Card Deposit","Completed","USD","5.84","0.00","5.84",,"","100.00","79H840152K756101R",""
"11/08/2025","21:12:11","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-5.84","0.00","-5.84",,"","100.00","26D19534A6336851J",""
"11/08/2025","21:14:03","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-7.70","0.00","-7.70",,"","100.00","2FE95756KD466441X",""
"11/08/2025","21:14:08","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-7.70","0.00","-7.70",,"","92.30","5GB90221XM182234C","Order Number : 06-13814-37527"
"11/08/2025","21:14:08","PST","","General Card Deposit","Completed","USD","7.70","0.00","7.70",,"","100.00","4AA56752YL343273F",""
"11/08/2025","21:14:08","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-7.70","0.00","-7.70",,"","100.00","2FE95756KD466441X",""
"11/08/2025","21:16:52","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-13.19","0.00","-13.19",,"","100.00","5RB38218NK2673529",""
"11/08/2025","21:16:56","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-13.19","0.00","-13.19",,"","86.81","3DF64881996132222","Order Number : 13-13804-71829"
"11/08/2025","21:16:56","PST","","General Card Deposit","Completed","USD","13.19","0.00","13.19",,"","100.00","0VM95862EE3505451",""
"11/08/2025","21:16:56","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-13.19","0.00","-13.19",,"","100.00","5RB38218NK2673529",""
"11/08/2025","21:20:04","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-23.45","0.00","-23.45",,"","100.00","84628581DU482471E",""
"11/08/2025","21:20:10","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-23.45","0.00","-23.45",,"","76.55","9BY66386WE330990E","Order Number : 24-13804-00870"
"11/08/2025","21:20:10","PST","","General Card Deposit","Completed","USD","23.45","0.00","23.45",,"","100.00","06S9839217387462P",""
"11/08/2025","21:20:10","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-23.45","0.00","-23.45",,"","100.00","84628581DU482471E",""
"11/08/2025","21:34:09","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-12.64","0.00","-12.64",,"","100.00","5LR29155GG5959217",""
"11/08/2025","21:34:14","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-12.64","0.00","-12.64",,"","87.36","16925594X8365403Y","Order Number : 07-13812-99885"
"11/08/2025","21:34:14","PST","","General Card Deposit","Completed","USD","12.64","0.00","12.64",,"","100.00","2PU24071WC392410A",""
"11/08/2025","21:34:14","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-12.64","0.00","-12.64",,"","100.00","5LR29155GG5959217",""
"11/08/2025","21:39:56","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-14.36","0.00","-14.36",,"","100.00","0ED13330625222836",""
"11/08/2025","21:40:00","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-14.36","0.00","-14.36",,"","85.64","1Y224476JE414362W","Order Number : 18-13797-64623"
"11/08/2025","21:40:00","PST","","General Card Deposit","Completed","USD","14.36","0.00","14.36",,"","100.00","3EV675242G5446937",""
"11/08/2025","21:40:00","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-14.36","0.00","-14.36",,"","100.00","0ED13330625222836",""
"11/08/2025","21:41:05","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-15.69","0.00","-15.69",,"","100.00","51963980PU0112114",""
"11/08/2025","21:41:10","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-15.69","0.00","-15.69",,"","84.31","8AT10061X61499225","Order Number : 26-13786-50032"
"11/08/2025","21:41:10","PST","","General Card Deposit","Completed","USD","15.69","0.00","15.69",,"","100.00","4N62008095915292A",""
"11/08/2025","21:41:10","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-15.69","0.00","-15.69",,"","100.00","51963980PU0112114",""
"11/08/2025","21:49:28","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-14.65","0.00","-14.65",,"","100.00","55P737489R944622W",""
"11/08/2025","21:49:33","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-14.65","0.00","-14.65",,"","85.35","8FP16059SG449941W","Order Number : 03-13818-38150"
"11/08/2025","21:49:33","PST","","General Card Deposit","Completed","USD","14.65","0.00","14.65",,"","100.00","99T316973T536560F",""
"11/08/2025","21:49:33","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-14.65","0.00","-14.65",,"","100.00","55P737489R944622W",""
"11/09/2025","04:30:53","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-5.50","0.00","-5.50",,"","100.00","7V367865D76828343",""
"11/09/2025","04:30:58","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-5.50","0.00","-5.50",,"","94.50","29554679F7371503X","Order Number : 13-13805-49728"
"11/09/2025","04:30:58","PST","","General Card Deposit","Completed","USD","5.50","0.00","5.50",,"","100.00","1HM255457N3330035",""
"11/09/2025","04:30:58","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-5.50","0.00","-5.50",,"","100.00","7V367865D76828343",""
"11/09/2025","04:47:41","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-12.45","0.00","-12.45",,"","100.00","22887997E8009163M",""
"11/09/2025","04:47:45","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-12.45","0.00","-12.45",,"","87.55","22950292V8147321F","Order Number : 21-13793-94780"
"11/09/2025","04:47:45","PST","","General Card Deposit","Completed","USD","12.45","0.00","12.45",,"","100.00","23N44586KP205115R",""
"11/09/2025","04:47:45","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-12.45","0.00","-12.45",,"","100.00","22887997E8009163M",""
"11/09/2025","05:32:11","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-12.45","0.00","-12.45",,"","100.00","15G93520NX366443V",""
"11/09/2025","05:32:16","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-12.45","0.00","-12.45",,"","87.55","8UG132009C723883F","Order Number : 15-13802-61366"
"11/09/2025","05:32:16","PST","","General Card Deposit","Completed","USD","12.45","0.00","12.45",,"","100.00","3AP70026GF224201X",""
"11/09/2025","05:32:16","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-12.45","0.00","-12.45",,"","100.00","15G93520NX366443V",""
"11/09/2025","06:13:59","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-13.75","0.00","-13.75",,"","100.00","8M625419BL192344W",""
"11/09/2025","06:14:03","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-13.75","0.00","-13.75",,"","86.25","98A16346MW331690G","Order Number : 05-13817-14440"
"11/09/2025","06:14:03","PST","","General Card Deposit","Completed","USD","13.75","0.00","13.75",,"","100.00","0VS30819S5759301U",""
"11/09/2025","06:14:03","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-13.75","0.00","-13.75",,"","100.00","8M625419BL192344W",""
"11/09/2025","06:46:38","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-6.95","0.00","-6.95",,"","100.00","3AU26706SL791374B",""
"11/09/2025","06:46:42","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-6.95","0.00","-6.95",,"","93.05","18A19714937486523","Order Number : 08-13812-41764"
"11/09/2025","06:46:42","PST","","General Card Deposit","Completed","USD","6.95","0.00","6.95",,"","100.00","3S025672UG6082840",""
"11/09/2025","06:46:42","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-6.95","0.00","-6.95",,"","100.00","3AU26706SL791374B",""
"11/09/2025","06:50:00","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-12.45","0.00","-12.45",,"","100.00","4VY93630JB227321H",""
"11/09/2025","06:50:04","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-12.45","0.00","-12.45",,"","87.55","1GY64799S0229801S","Order Number : 20-13795-95056"
"11/09/2025","06:50:04","PST","","General Card Deposit","Completed","USD","12.45","0.00","12.45",,"","100.00","2H73245089942583A",""
"11/09/2025","06:50:04","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-12.45","0.00","-12.45",,"","100.00","4VY93630JB227321H",""
"11/09/2025","07:12:21","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-9.14","0.00","-9.14",,"","100.00","3JA097027H319023T",""
"11/09/2025","07:12:26","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-9.14","0.00","-9.14",,"","90.86","5A583892BN166773L","Order Number : 14-13804-42870"
"11/09/2025","07:12:26","PST","","General Card Deposit","Completed","USD","9.14","0.00","9.14",,"","100.00","45347152DJ730474C",""
"11/09/2025","07:12:26","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-9.14","0.00","-9.14",,"","100.00","3JA097027H319023T",""
"11/09/2025","07:13:35","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-8.60","0.00","-8.60",,"","100.00","3M947678UR627680G",""
"11/09/2025","07:13:40","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-8.60","0.00","-8.60",,"","91.40","5XG62971Y4528153X","Order Number : 02-13821-29447"
"11/09/2025","07:13:40","PST","","General Card Deposit","Completed","USD","8.60","0.00","8.60",,"","100.00","4A870286U0843232W",""
"11/09/2025","07:13:40","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-8.60","0.00","-8.60",,"","100.00","3M947678UR627680G",""
"11/09/2025","07:28:38","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-20.90","0.00","-20.90",,"","100.00","8RJ02397LU410440V",""
"11/09/2025","07:28:43","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-20.90","0.00","-20.90",,"","79.10","51C29742TE8663709","Order Number : 10-13809-91541"
"11/09/2025","07:28:43","PST","","General Card Deposit","Completed","USD","20.90","0.00","20.90",,"","100.00","13N815857J094262G",""
"11/09/2025","07:28:43","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-20.90","0.00","-20.90",,"","100.00","8RJ02397LU410440V",""
"11/09/2025","07:33:42","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-11.35","0.00","-11.35",,"","100.00","1BW7104377379334F",""
"11/09/2025","07:33:46","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-11.35","0.00","-11.35",,"","88.65","6RS21451PL863005A","Order Number : 03-13819-69806"
"11/09/2025","07:33:46","PST","","General Card Deposit","Completed","USD","11.35","0.00","11.35",,"","100.00","89706280H76998131",""
"11/09/2025","07:33:46","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-11.35","0.00","-11.35",,"","100.00","1BW7104377379334F",""
"11/09/2025","08:08:24","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-24.19","0.00","-24.19",,"","100.00","1XN64402NB0274110",""
"11/09/2025","08:08:29","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-24.19","0.00","-24.19",,"","75.81","5WC02674NY944493C","Order Number : 21-13794-64565"
"11/09/2025","08:08:29","PST","","General Card Deposit","Completed","USD","24.19","0.00","24.19",,"","100.00","9SA46574390971612",""
"11/09/2025","08:08:29","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-24.19","0.00","-24.19",,"","100.00","1XN64402NB0274110",""
"11/09/2025","08:09:07","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-6.63","0.00","-6.63",,"","100.00","42S27224WG700952M",""
"11/09/2025","08:09:12","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-6.63","0.00","-6.63",,"","93.37","75K77697VJ491910N","Order Number : 20-13796-27060"
"11/09/2025","08:09:12","PST","","General Card Deposit","Completed","USD","6.63","0.00","6.63",,"","100.00","11J13597TE852274P",""
"11/09/2025","08:09:12","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-6.63","0.00","-6.63",,"","100.00","42S27224WG700952M",""
"11/09/2025","08:30:21","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-17.95","0.00","-17.95",,"","100.00","5GW577164S006272R",""
"11/09/2025","08:30:26","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-17.95","0.00","-17.95",,"","82.05","16X90832EC661851P","Order Number : 16-13801-98249"
"11/09/2025","08:30:26","PST","","General Card Deposit","Completed","USD","17.95","0.00","17.95",,"","100.00","22R23643E44642144",""
"11/09/2025","08:30:26","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-17.95","0.00","-17.95",,"","100.00","5GW577164S006272R",""
"11/09/2025","08:47:58","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-12.45","0.00","-12.45",,"","100.00","36329263CD800373P",""
"11/09/2025","08:48:03","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-12.45","0.00","-12.45",,"","87.55","7E349203161256940","Order Number : 20-13796-44308"
"11/09/2025","08:48:03","PST","","General Card Deposit","Completed","USD","12.45","0.00","12.45",,"","100.00","5Y313820W96821710",""
"11/09/2025","08:48:03","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-12.45","0.00","-12.45",,"","100.00","36329263CD800373P",""
"11/09/2025","08:55:13","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-12.45","0.00","-12.45",,"","100.00","4DD30962JS244682Y",""
"11/09/2025","08:55:18","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-12.45","0.00","-12.45",,"","87.55","6C296253XC163271F","Order Number : 19-13797-96956"
"11/09/2025","08:55:18","PST","","General Card Deposit","Completed","USD","12.45","0.00","12.45",,"","100.00","38865495M88545102",""
"11/09/2025","08:55:18","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-12.45","0.00","-12.45",,"","100.00","4DD30962JS244682Y",""
"11/09/2025","09:00:27","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-9.70","0.00","-9.70",,"","100.00","0SS73754AX821243K",""
"11/09/2025","09:00:31","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-9.70","0.00","-9.70",,"","90.30","0YP19546YM6396413","Order Number : 08-13812-97679"
"11/09/2025","09:00:31","PST","","General Card Deposit","Completed","USD","9.70","0.00","9.70",,"","100.00","9M393415J68715201",""
"11/09/2025","09:00:31","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-9.70","0.00","-9.70",,"","100.00","0SS73754AX821243K",""
"11/09/2025","09:03:41","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-9.34","0.00","-9.34",,"","100.00","6KX03944WY7634116",""
"11/09/2025","09:03:52","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-9.34","0.00","-9.34",,"","90.66","83229974BL2233123","Order Number : 23-13792-46812"
"11/09/2025","09:03:52","PST","","General Card Deposit","Completed","USD","9.34","0.00","9.34",,"","100.00","2DU883336V459050L",""
"11/09/2025","09:03:52","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-9.34","0.00","-9.34",,"","100.00","6KX03944WY7634116",""
"11/09/2025","09:13:40","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-6.94","0.00","-6.94",,"","100.00","9K4685979F697010F",""
"11/09/2025","09:13:44","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-6.94","0.00","-6.94",,"","93.06","4FB036545V485312C","Order Number : 06-13816-19081"
"11/09/2025","09:13:44","PST","","General Card Deposit","Completed","USD","6.94","0.00","6.94",,"","100.00","0R744674LJ133935Y",""
"11/09/2025","09:13:44","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-6.94","0.00","-6.94",,"","100.00","9K4685979F697010F",""
"11/09/2025","09:14:07","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-12.47","0.00","-12.47",,"","100.00","27B9356695166640P",""
"11/09/2025","09:14:12","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-12.47","0.00","-12.47",,"","87.53","9G947320DK814234M","Order Number : 01-13823-44252"
"11/09/2025","09:14:12","PST","","General Card Deposit","Completed","USD","12.47","0.00","12.47",,"","100.00","2V899741GA841274B",""
"11/09/2025","09:14:12","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-12.47","0.00","-12.47",,"","100.00","27B9356695166640P",""
"11/09/2025","09:15:47","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-17.95","0.00","-17.95",,"","100.00","0B0344773T636494K",""
"11/09/2025","09:15:52","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-17.95","0.00","-17.95",,"","82.05","2BX36645RH684742D","Order Number : 12-13807-86373"
"11/09/2025","09:15:52","PST","","General Card Deposit","Completed","USD","17.95","0.00","17.95",,"","100.00","1NH15776LC085044M",""
"11/09/2025","09:15:52","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-17.95","0.00","-17.95",,"","100.00","0B0344773T636494K",""
"11/09/2025","09:38:06","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-9.14","0.00","-9.14",,"","100.00","1M187638RT523442D",""
"11/09/2025","09:38:11","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-9.14","0.00","-9.14",,"","90.86","8RD64696PT2855130","Order Number : 12-13807-96056"
"11/09/2025","09:38:11","PST","","General Card Deposit","Completed","USD","9.14","0.00","9.14",,"","100.00","59X71014Y2192311M",""
"11/09/2025","09:38:11","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-9.14","0.00","-9.14",,"","100.00","1M187638RT523442D",""
"11/09/2025","09:38:21","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-10.24","0.00","-10.24",,"","100.00","3LP06401793988351",""
"11/09/2025","09:38:27","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-10.24","0.00","-10.24",,"","89.76","7GV06267A2122530E","Order Number : 14-13805-05837"
"11/09/2025","09:38:27","PST","","General Card Deposit","Completed","USD","10.24","0.00","10.24",,"","100.00","0ED90115M6213304R",""
"11/09/2025","09:38:27","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-10.24","0.00","-10.24",,"","100.00","3LP06401793988351",""
"11/09/2025","09:39:53","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-12.45","0.00","-12.45",,"","100.00","09U37329PU355994L",""
"11/09/2025","09:39:57","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-12.45","0.00","-12.45",,"","87.55","9AC84840HT714280Y","Order Number : 16-13802-27888"
"11/09/2025","09:39:57","PST","","General Card Deposit","Completed","USD","12.45","0.00","12.45",,"","100.00","91J10792CY385213D",""
"11/09/2025","09:39:57","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-12.45","0.00","-12.45",,"","100.00","09U37329PU355994L",""
"11/09/2025","09:47:02","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-19.60","0.00","-19.60",,"","100.00","8GV666144M140280E",""
"11/09/2025","09:47:06","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-19.60","0.00","-19.60",,"","80.40","78L09481LL407161K","Order Number : 06-13816-33505"
"11/09/2025","09:47:06","PST","","General Card Deposit","Completed","USD","19.60","0.00","19.60",,"","100.00","8D1846871W165123L",""
"11/09/2025","09:47:06","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-19.60","0.00","-19.60",,"","100.00","8GV666144M140280E",""
"11/09/2025","09:56:42","PST","Ben Baker","Mobile Payment","Completed","USD","-60.00","0.00","-60.00",,"","40.00","25N51184LU315123Y",""
"11/09/2025","09:56:42","PST","","Bank Deposit to PP Account ","Pending","USD","60.00","0.00","60.00",,"","100.00","1KT83258GN093354E",""
"11/09/2025","10:26:12","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-17.95","0.00","-17.95",,"","100.00","6KE38789FS432584P",""
"11/09/2025","10:26:17","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-17.95","0.00","-17.95",,"","82.05","2GX86196A4608411E","Order Number : 17-13800-99701"
"11/09/2025","10:26:17","PST","","General Card Deposit","Completed","USD","17.95","0.00","17.95",,"","100.00","1YV49257BU694323V",""
"11/09/2025","10:26:17","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-17.95","0.00","-17.95",,"","100.00","6KE38789FS432584P",""
"11/09/2025","10:35:46","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-15.40","0.00","-15.40",,"","100.00","3CV94602FS923140M",""
"11/09/2025","10:35:51","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-15.40","0.00","-15.40",,"","84.60","4B655760XY815194N","Order Number : 10-13810-74615"
"11/09/2025","10:35:51","PST","","General Card Deposit","Completed","USD","15.40","0.00","15.40",,"","100.00","77A71921WA568015C",""
"11/09/2025","10:35:51","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-15.40","0.00","-15.40",,"","100.00","3CV94602FS923140M",""
"11/09/2025","10:49:38","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-7.21","0.00","-7.21",,"","100.00","2TP78700LU924084N",""
"11/09/2025","10:49:42","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-7.21","0.00","-7.21",,"","92.79","96015058D9260551V","Order Number : 27-13787-51534"
"11/09/2025","10:49:42","PST","","General Card Deposit","Completed","USD","7.21","0.00","7.21",,"","100.00","0EM2409367168791B",""
"11/09/2025","10:49:42","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-7.21","0.00","-7.21",,"","100.00","2TP78700LU924084N",""
"11/09/2025","11:25:26","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-17.95","0.00","-17.95",,"","100.00","6FG64394977652218",""
"11/09/2025","11:25:31","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-17.95","0.00","-17.95",,"","82.05","3CL589470L4483724","Order Number : 17-13801-28080"
"11/09/2025","11:25:31","PST","","General Card Deposit","Completed","USD","17.95","0.00","17.95",,"","100.00","3M543277E0499604U",""
"11/09/2025","11:25:31","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-17.95","0.00","-17.95",,"","100.00","6FG64394977652218",""
"11/09/2025","12:44:46","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-17.95","0.00","-17.95",,"","100.00","40453635YT6554625",""
"11/09/2025","12:44:51","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-17.95","0.00","-17.95",,"","82.05","5MV72815AP319762U","Order Number : 16-13803-14814"
"11/09/2025","12:44:51","PST","","General Card Deposit","Completed","USD","17.95","0.00","17.95",,"","100.00","1CJ09131B6581524G",""
"11/09/2025","12:44:51","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-17.95","0.00","-17.95",,"","100.00","40453635YT6554625",""
"11/09/2025","13:08:47","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-10.18","0.00","-10.18",,"","100.00","9G4232617J8295143",""
"11/09/2025","13:08:51","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-10.18","0.00","-10.18",,"","89.82","18W35392XH750692Y","Order Number : 03-13821-23200"
"11/09/2025","13:08:51","PST","","General Card Deposit","Completed","USD","10.18","0.00","10.18",,"","100.00","89E24520AC4206120",""
"11/09/2025","13:08:51","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-10.18","0.00","-10.18",,"","100.00","9G4232617J8295143",""
"11/09/2025","16:43:15","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-10.74","0.00","-10.74",,"","100.00","23799373G4103854R",""
"11/09/2025","16:43:21","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-10.74","0.00","-10.74",,"","89.26","7U016935J0714552X","Order Number : 16-13804-04885"
"11/09/2025","16:43:21","PST","","General Card Deposit","Completed","USD","10.74","0.00","10.74",,"","100.00","67G2519421669541P",""
"11/09/2025","16:43:21","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-10.74","0.00","-10.74",,"","100.00","23799373G4103854R",""
"11/09/2025","18:11:51","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-29.43","0.00","-29.43",,"","100.00","9JV29088XS635963X",""
"11/09/2025","18:11:56","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-29.43","0.00","-29.43",,"","70.57","5VD6246731318612H","Order Number : 07-13817-00125"
"11/09/2025","18:11:56","PST","","General Card Deposit","Completed","USD","29.43","0.00","29.43",,"","100.00","39X69464TV267470G",""
"11/09/2025","18:11:56","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-29.43","0.00","-29.43",,"","100.00","9JV29088XS635963X",""
"11/09/2025","19:45:24","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-26.75","0.00","-26.75",,"","100.00","1UA24902X6162424W",""
"11/09/2025","19:45:29","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-26.75","0.00","-26.75",,"","73.25","79K78645SJ826700N","Order Number : 26-13790-82909"
"11/09/2025","19:45:29","PST","","General Card Deposit","Completed","USD","26.75","0.00","26.75",,"","100.00","3896239308736380T",""
"11/09/2025","19:45:29","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-26.75","0.00","-26.75",,"","100.00","1UA24902X6162424W",""
"11/09/2025","20:17:50","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-6.59","0.00","-6.59",,"","100.00","93M79354SC566823G",""
